3548	0	1793
1868	1	3549
1868	1	3550
1868	2	3551
1868	2	3552
1868	3	3553
3554	4	216
3554	4	769
3554	4	833
3554	5	2612
3554	4	545
3554	4	1271
3554	5	833
3554	4	181
3555	5	2158
3555	4	1108
3555	0	2158
3555	4	2158
3555	4	2609
3532	3	3556
3532	2	3557
3532	2	3558
3532	2	3559
3532	2	3552
2573	2	3559
2573	2	3558
2573	2	3560
2573	3	3561
2573	2	3562
2573	2	3563
2573	2	3564
2573	1	3565
2573	2	3566
2573	2	3567
431	2	3568
431	3	3569
431	1	3570
431	2	3571
431	2	3559
431	2	3566
431	2	3552
431	1	3572
431	1	3573
431	2	3563
431	2	3574
3575	4	3313
3575	5	1280
3575	5	3313
3575	4	2391
3575	5	1582
3575	4	96
3575	0	2391
3575	0	96
3575	0	857
3575	4	857
3575	0	3313
3575	5	3145
3575	5	2601
47	2	3576
47	2	3559
47	1	3577
47	1	3578
47	3	3579
47	2	3580
47	2	3581
47	2	3552
47	2	3560
47	2	3582
3583	6	2877
1121	2	3584
1121	2	3567
1121	3	3585
1121	2	3586
1121	2	3587
1121	2	3588
1121	2	3559
1121	1	3589
1121	2	3590
1121	2	3591
1121	2	3557
3592	5	2357
2919	2	3593
2919	2	3594
2919	3	3595
2919	2	3552
2919	2	3587
2919	2	3560
2919	2	3596
120	1	3597
120	3	3598
120	3	3599
120	2	3563
120	2	3600
120	2	3559
120	2	3601
120	1	3602
120	2	3566
120	2	3603
552	2	3591
552	3	3604
552	2	3567
552	2	3605
552	2	3606
3607	0	1688
3608	0	1869
3608	0	3483
3608	4	3483
3608	0	803
3608	4	803
2198	2	3563
2198	2	3587
2198	2	3567
2198	2	3591
2198	2	3609
2198	1	3610
2198	2	3559
2198	2	3611
2198	2	3612
2198	2	3560
2198	2	3613
2198	2	3552
2198	2	3614
2198	2	3615
2198	2	3616
3531	3	3617
3531	2	3618
3531	2	3552
3619	5	1072
3619	5	2636
3619	5	122
3619	5	2526
3619	5	1391
3619	5	3369
3619	5	2661
3619	5	3015
3619	5	2169
2826	3	3620
2826	2	3552
2826	1	3602
2826	2	3566
2826	2	3621
3622	0	3386
3623	5	2675
3623	5	1129
3623	5	2061
3623	5	50
3623	5	2457
3299	2	3616
3299	2	3611
3299	2	3552
3299	2	3609
3299	3	3624
3299	2	3576
3299	3	3625
3299	2	3612
113	2	3626
113	1	3627
113	2	3628
113	2	3591
113	2	3590
113	2	3559
113	2	3601
113	3	3629
321	2	3557
321	2	3559
321	2	3552
321	2	3630
321	2	3576
321	1	3631
321	3	3632
3633	0	306
3633	0	2386
1213	2	3576
1213	3	3604
1213	2	3634
1213	2	3567
3635	0	970
3635	0	3174
3636	6	1535
3636	6	1679
3636	6	1983
3636	6	245
3636	6	1123
3636	6	1580
3636	6	3279
3637	5	2569
3638	0	2769
3639	5	1797
3640	6	2779
3641	6	3232
3642	6	3527
3643	5	3282
3644	6	1173
760	1	3645
760	3	3646
760	2	3647
760	2	3559
760	1	3550
760	2	3557
760	2	3626
760	2	3552
3648	6	2427
3648	6	2468
3648	6	1253
3648	6	276
890	3	3649
890	1	3650
890	2	3566
890	2	3630
890	2	3651
890	1	3572
890	2	3652
890	2	3653
890	2	3654
890	2	3596
3655	6	701
3655	6	2441
3655	6	2028
975	2	3566
975	2	3601
975	3	3656
975	1	3657
975	3	3658
975	2	3563
3659	4	766
3659	0	36
3659	0	766
3659	4	36
3660	0	2920
3660	4	2920
3661	5	1759
3661	5	1067
3661	5	3412
3661	5	1917
3662	0	3428
3663	5	54
3664	5	2025
3664	5	242
3665	0	116
3665	6	116
3666	0	2518
3667	0	1457
3668	0	1298
3669	5	2369
3669	5	2383
3670	0	1861
3671	5	1777
3671	5	588
3672	6	2371
3673	5	2555
3674	0	1255
3675	5	1173
3676	5	2215
3677	6	3401
3678	0	202
3679	6	3140
3679	6	651
3679	6	311
3680	6	1014
3680	6	596
3681	0	2406
3681	0	747
3682	5	472
3682	5	1698
1856	2	3552
1856	2	3591
1856	2	3563
1856	2	3683
1856	2	3684
1856	2	3630
1856	3	3685
3686	6	2737
3687	5	2688
3687	5	1843
3688	0	928
944	2	3563
944	3	3689
944	1	3690
944	3	3691
944	2	3692
944	2	3693
944	2	3566
944	2	3559
944	2	3694
944	2	3695
944	3	3696
3697	4	3290
3697	5	3290
440	3	3698
440	1	3699
440	2	3566
440	2	3567
2232	2	3601
2232	2	3567
2232	3	3700
2232	2	3652
2232	1	3701
2232	1	3702
2261	2	3703
2261	3	3704
2261	2	3613
2261	2	3705
2261	2	3567
3706	0	1039
3706	4	1039
3706	5	630
3706	0	17
3706	4	630
3707	0	2450
3707	0	1043
3707	0	1289
3707	0	168
3707	0	2842
3708	6	2444
3708	6	1591
3709	5	1391
3709	5	939
3709	5	41
3709	5	59
3710	0	2387
3710	5	2387
3711	4	2348
1683	1	3712
1683	2	3576
1683	2	3591
1683	2	3552
1683	3	3713
3714	5	3060
3714	5	421
2123	1	3578
2123	2	3715
2123	1	3716
2123	2	3695
2123	3	3717
2123	2	3567
2123	2	3563
1699	2	3576
1699	2	3552
1699	3	3718
1699	2	3559
1699	2	3593
1699	2	3560
1699	2	3591
1699	1	3719
1699	2	3684
1699	2	3557
3202	2	3720
3202	1	3721
3202	2	3552
3202	2	3567
3722	0	3358
3722	4	3358
3722	4	2756
3722	0	2735
3722	4	2735
3723	4	1171
3723	5	1336
3723	4	780
3724	0	3284
3724	0	2205
3724	4	2205
3725	4	1781
3725	5	1781
3725	0	1781
3726	6	1816
3726	6	167
3726	6	851
3726	6	43
3726	6	2294
3726	6	227
3726	6	1263
3726	6	1654
3727	5	873
3727	5	182
3727	5	1359
3727	5	86
3495	2	3728
3495	2	3729
3495	2	3730
3495	2	3731
3732	0	2093
3733	5	1500
3131	2	3558
3131	2	3591
3131	3	3734
3131	2	3567
3131	2	3615
2789	2	3735
2789	2	3552
2789	2	3559
2789	3	3736
2789	2	3693
2789	2	3557
2789	2	3581
2789	2	3626
2866	2	3559
2866	2	3590
2866	2	3615
2866	3	3737
1264	2	3593
1264	2	3560
1264	2	3559
1264	1	3738
1264	2	3739
1264	2	3613
1264	2	3740
1264	2	3741
1264	3	3742
1264	3	3743
1264	2	3567
1264	2	3557
1264	2	3703
1264	2	3744
3745	6	646
3745	6	1851
3745	6	1637
3745	6	1980
3745	6	1859
3745	6	2204
3745	6	98
3745	6	2613
3745	6	920
3745	6	1984
3745	6	1273
3745	6	1189
3746	4	3175
3747	4	326
3747	4	3
3748	4	2772
3749	5	3503
1261	2	3552
1261	2	3576
1261	2	3735
1261	1	3631
1261	3	3750
3751	4	1794
2330	2	3591
2330	2	3552
2330	3	3599
3752	6	1371
3753	0	110
3753	0	2648
3753	4	875
3753	0	2909
3753	5	875
3753	0	112
3753	0	875
3753	5	110
3753	4	2909
3753	4	112
3753	4	110
3754	6	3540
3755	4	3065
3755	0	3065
3756	6	2276
3756	6	1257
3757	5	1050
3311	2	3758
3311	2	3576
3311	3	3759
3311	1	3760
3311	2	3552
3311	2	3558
3461	2	3740
3461	2	3567
3461	2	3695
3461	3	3761
3461	2	3684
3461	2	3762
3461	3	3763
3461	2	3683
3461	3	3764
3461	3	3765
3461	2	3766
3461	2	3767
3461	2	3744
3461	2	3552
3461	2	3591
3768	4	1568
3768	5	1568
3768	0	1568
3768	6	1568
3769	5	16
3770	6	153
3770	6	76
3770	6	742
3770	6	566
3771	6	1734
3771	6	1289
3771	6	592
3771	6	1394
3771	6	226
3771	6	1579
3771	6	1452
3771	6	2615
3771	6	1930
3772	5	2947
3772	5	1860
3772	5	716
